邹***1,2017-03-16 22:14:54,不错
2***物,2017-03-16 22:10:04,所购商品与描述在试用中有差距，待后还原。望后期服务跟上。
小***5,2017-03-16 17:59:06,宝贝已经收到用了几天才来评价的 感觉还不错 本来一直纠结在实体店买的 结果没让我失望
t***2,2017-03-16 17:49:00,dnf打团不行，其他可以
m***4,2017-03-16 17:37:47,刚买回来。还没用，用了再评价
l***1,2017-03-16 16:49:37,运行速度挺快的，看上去很大气！很满意
t***8,2017-03-16 15:26:47,收到货后我非常满意，宝贝跟卖家网页上描述的一样，超级精美。适用了半个月才来作评价，本子运行速度很快，性价比高。
毕***超,2017-03-16 14:09:40,此用户没有填写评论!
张***用,2017-03-16 13:39:03,朋友介绍买的，很好用，安装了几个游戏。一点也不卡。我们有几个朋友都是在这家店买的，
z***钱,2017-03-16 13:30:41,此用户没有填写评论!
d***物,2017-03-16 12:30:25,还好吧，用了那么多天，没发现什么不好的
a***3,2017-03-16 12:17:34,还好，用的顺手的。
r***0,2017-03-16 10:29:35,这个价位的电脑还是不错的，性价比在这个价位来说非常不错，值得购买！
沙***泥,2017-03-16 09:41:45,顺丰就是快，联想就是好。周日下单周三下午就到了，这可是大广东到吉林呀。这款电脑个人认为性价比很高，速度够快。售前售后服务都不错。发自内心的好评。
绸***f,2017-03-16 08:38:31,用了两天来的。首先，物流得赞，几个小时后就发货了，隔天也收到了。这电脑吧，拿到后第一感觉外观不错，跑分63000多点，性价比还好，是原装的，噪音在很静，时候有很轻微的，也正常。客服还可以，叫他预装软件的什么的帮搞了。配的东西里除了键盘膜有点不合适外其他还好。本人不玩大型网游，供看电影学习用，总体不错，建议入手
黄***天,2017-03-15 22:50:08,好评，用着还不错
t***8,2017-03-15 21:14:50,很轻外壳塑料的感觉不是太结实显卡是独显集成两G，速度还行，这个价也就这样吧
何***1,2017-03-15 19:42:27,物流很快，收到货试了一下，不错，这个价位的电脑也是物有所值吧！
贺***8,2017-03-15 19:35:52,电脑买来用了两天了，感觉很好，机器很薄，屏幕很大，很喜欢，我买的是套餐3，开机要20多秒，我是家里用用的，已经很好了。
h***5,2017-03-15 19:26:33,今天刚刚收到，很好，希望以后可以和卖家保持联系
邹***1,2017-03-16 22:14:54,不错
2***物,2017-03-16 22:10:04,所购商品与描述在试用中有差距，待后还原。望后期服务跟上。
小***5,2017-03-16 17:59:06,宝贝已经收到用了几天才来评价的 感觉还不错 本来一直纠结在实体店买的 结果没让我失望
t***2,2017-03-16 17:49:00,dnf打团不行，其他可以
m***4,2017-03-16 17:37:47,刚买回来。还没用，用了再评价
l***1,2017-03-16 16:49:37,运行速度挺快的，看上去很大气！很满意
t***8,2017-03-16 15:26:47,收到货后我非常满意，宝贝跟卖家网页上描述的一样，超级精美。适用了半个月才来作评价，本子运行速度很快，性价比高。
毕***超,2017-03-16 14:09:40,此用户没有填写评论!
张***用,2017-03-16 13:39:03,朋友介绍买的，很好用，安装了几个游戏。一点也不卡。我们有几个朋友都是在这家店买的，
z***钱,2017-03-16 13:30:41,此用户没有填写评论!
d***物,2017-03-16 12:30:25,还好吧，用了那么多天，没发现什么不好的
a***3,2017-03-16 12:17:34,还好，用的顺手的。
r***0,2017-03-16 10:29:35,这个价位的电脑还是不错的，性价比在这个价位来说非常不错，值得购买！
沙***泥,2017-03-16 09:41:45,顺丰就是快，联想就是好。周日下单周三下午就到了，这可是大广东到吉林呀。这款电脑个人认为性价比很高，速度够快。售前售后服务都不错。发自内心的好评。
绸***f,2017-03-16 08:38:31,用了两天来的。首先，物流得赞，几个小时后就发货了，隔天也收到了。这电脑吧，拿到后第一感觉外观不错，跑分63000多点，性价比还好，是原装的，噪音在很静，时候有很轻微的，也正常。客服还可以，叫他预装软件的什么的帮搞了。配的东西里除了键盘膜有点不合适外其他还好。本人不玩大型网游，供看电影学习用，总体不错，建议入手
黄***天,2017-03-15 22:50:08,好评，用着还不错
t***8,2017-03-15 21:14:50,很轻外壳塑料的感觉不是太结实显卡是独显集成两G，速度还行，这个价也就这样吧
何***1,2017-03-15 19:42:27,物流很快，收到货试了一下，不错，这个价位的电脑也是物有所值吧！
贺***8,2017-03-15 19:35:52,电脑买来用了两天了，感觉很好，机器很薄，屏幕很大，很喜欢，我买的是套餐3，开机要20多秒，我是家里用用的，已经很好了。
h***5,2017-03-15 19:26:33,今天刚刚收到，很好，希望以后可以和卖家保持联系
t***6,2017-03-15 18:35:17,电脑验证是正品   玩了几个游戏不卡很不错   开机速度也很快 同事们都说不错
l***7,2017-03-15 17:02:39,物真价实，木有骗仁！开机与描述无误！
潮***6,2017-03-15 16:55:15,机身很薄，外观很漂亮的一款笔记本电脑，配置也相当主流，预装了win10系统，学习办公玩游戏都绰绰有余，掌柜另外又加送电脑包，鼠标，鼠标垫，真是好，很高兴的一次购物，朋友买定会推荐
奇***伟,2017-03-15 16:55:13,嗯！很多天了！才来评价，我觉得我买的还是比较值得的!同样是联想电脑，我室友在实体店买着3700多，而我只买着3200元，比她的少几百元，虽然我不知道她的内存多大，但在网上买之前，我去实体店问过了！差不多型号的，4G内存，只有500的机械硬盘，也要3500元左右。而我买的这个8G内存，500机械硬盘+120的固态硬盘。我觉得还是比较值得的!而且店家人很好，帮我安装了我想要的软件。谢谢店家。
曾***6,2017-03-15 16:20:47,很快，很好，物流很快，质量很好。服务很好。
天***销,2017-03-15 16:14:10,电脑用的这几天还算稳定
无***3,2017-03-15 16:03:52,收到宝贝了，电脑很好，卖家还送了很多东西。而且开机速度还挺快的。
我***2,2017-03-15 14:56:31,收到货了，电脑用的确实不错，比想象中的要好好多开机时间0.15秒非常不错，
鄢***5,2017-03-15 13:55:49,电脑收到了用了好几天才来评价的，刚到的时候不会用，客服还远程帮我弄好了，很有耐心的帮我解释
哎***9,2017-03-15 13:15:42,可以，刚开机?，客服很好
苗***子,2017-03-15 12:59:49,用起来会卡 感觉有用过因为我2月底才买的但是2月10号电脑有下载过东西。 卖家说是系统自带的  2900买到这种电脑算可以了
超***8,2017-03-15 12:25:07,很好，买的第二个了，很推荐，
t***0,2017-03-15 10:30:38,本子不错，速度快
z***9,2017-03-15 10:19:17,买的宝贝物美价廉，实用，我目前超喜欢，具体性能状态在以后使用中再追评
爱***己,2017-03-15 10:03:42,帮我弟弟买的，他收到后很喜欢，赞
h***3,2017-03-15 09:14:24,开机速度还算快，用起来手感还不错，本本看起来还是很大气的
张***鹏,2017-03-15 09:05:56,还行吧
风***格,2017-03-15 08:50:19,发热很快，又卡卡的
t***2,2017-03-15 08:45:38,还满意，物流超快，包装也很到位，电脑和想象中的一样
爱***宝,2017-03-15 03:48:39,电脑主频四周外壳比较的松
征***泽,2017-03-15 00:37:23,产品到了好几天了试了一下手感很好！
晨***片,2017-03-15 00:24:07,就那样吧，一般般
z***6,2017-03-14 21:16:19,此用户没有填写评论!
梓***家,2017-03-14 20:48:20,还行，
邓***3,2017-03-14 20:20:14,笔记本使用很流畅，运行一般程序毫无压力，这些配置对学生来说也是够用了。总体来说还是值得购买的。
浩***草,2017-03-14 18:22:23,还不错 就是赠品差个清洁布  总体来说还行    电脑用段时间再说
狂***马,2017-03-14 17:34:04,电脑收到了，这已经是我用的第五台笔记本电脑了，应该说是一台性价比很高的电脑，配置和描述相符合，装的是正版W7的系统，开机20秒左右，鲁大师跑出77018分，看蓝光电影没任何压力，网络连接速度也很稳定，拷贝文件也很快基本满足了我的使用要求。 不过，声音是个硬伤，音量较小，看视频调大又有点破音，这是目前唯一不是很满意的地方。
陈***妤,2017-03-14 16:42:31,电脑死机过一次，玩游戏时有点闪屏
渐***孩,2017-03-14 16:08:39,这个价位真的很不错，服务态度很好哟！可是电脑也好，不卡，开机很快，等过几天我再来追评，目前很喜欢，
g***g,2017-03-14 11:19:51,<b></b>此<b></b>用<b></b>户<b></b>没<b></b>有<b></b>填<b></b>写<b></b>评<b></b>论<b></b>!<b></b>
全***吼,2017-03-14 09:29:18,<b></b>此<b></b>用<b></b>户<b></b>没<b></b>有<b></b>填<b></b>写<b></b>评<b></b>论<b></b>!<b></b>
t***5,2017-03-14 01:32:39,收到了电脑及赠品，电脑，软件均是正品，开机速度超快，连快递员都说屏幕大，有电脑包无线鼠标等性价比超高。w7，w10都可以用！客服态度很好，不厌其烦回答本人的各种困惑。很好的购物体验！
奋***啊,2017-03-13 22:59:01,快递非常快态度也非常好，还有卖家家也非常好我是一个新手有很多不懂，卖家都非常细心的跟我说给老板32个赞。还有电脑也非常好，非常不错哈。
j***8,2017-03-13 22:48:45,机器外观很漂亮，重量刚刚好，超薄，收到货后由于个人使用软件原因，换成win7，速度很不错，就是发票寄得慢了些，到现在才来确认，好评
喜***屋,2017-03-13 22:00:24,还可以 物流很快
吴***0,2017-03-13 21:53:09,全新原装机，用了几天特来评论，售后很负责，客服也很好，
l***y,2017-03-13 21:30:19,总的还可以，就是系统重装了下 送的键盘贴膜对不上 态度还可以 支持国货吗 都给5分
江***1,2017-03-13 21:14:28,性价比高
椰***随,2017-03-13 20:13:35,挺不错的产品，大小合适，各方面都挺满意，就是开始运行的时候有点慢。故意用了这些天才评价。售后，服务不错
j***3,2017-03-13 20:10:31,<b></b>此<b></b>用<b></b>户<b></b>没<b></b>有<b></b>填<b></b>写<b></b>评<b></b>论<b></b>!<b></b>
z***2,2017-03-13 19:31:56,一个字好，两个好，服务也好什么问题都帮你解决
v***n,2017-03-13 19:24:33,产品不多说，就卖家的服务态度必须给个赞
甜***0,2017-03-13 18:51:26,分辨率不是很高&hellip;其他还可以&hellip;
s***n,2017-03-13 18:24:34,<b></b>此<b></b>用<b></b>户<b></b>没<b></b>有<b></b>填<b></b>写<b></b>评<b></b>论<b></b>!<b></b>
w***o,2017-03-13 15:21:56,帮单位同事买的，具体情况还没问，快递速度快，服务态度好，就是发票需要等一个月，总体挺好
甘***宝,2017-03-13 13:23:56,连个按键都没有，难找的要死，还很卡，
s***g,2017-03-13 13:20:02,很好
畅***3,2017-03-13 11:39:50,这台电脑，真的太好了，反应好快啊！价格又便宜，经济性很强，店家发货也很快，我两天就收到了啊！真的是谢谢店家的。
1***4,2017-03-13 10:26:18,开机速度快！物流态度好！旺旺解答快
帅***哥,2017-03-13 09:58:33,电脑用着不错  反应也快  第一次网购这么贵的东西  用了一星期才评论的  确实不错
z***6,2017-03-13 09:37:22,一般吧！要用才知道。
t***妈,2017-03-12 23:40:14,开机15秒，还可以，朋友建议买的。还不错，
叶***瑶,2017-03-12 22:35:37,收到宝贝用了一天&hellip;感觉还行吧&hellip;就是声音有点小
y***0,2017-03-12 22:07:26,货收到了，表示很满意，客服服务也很好，物流也很快
t***4,2017-03-12 21:29:18,非常好。5分
丶***未,2017-03-12 21:23:20,都还行吧，除了键盘膜不怎么配之外。
l***i,2017-03-12 21:01:28,包装特别到位，安全到手。赠品挺多，膜不会贴弄花了，然后又撕下来了。还是原屏幕更舒服。运行挺流畅的，win10还要慢慢适应。
s***3,2017-03-12 20:14:38,总体来说还可以吧内存小点，偶尔花屏习惯性给个好评
无***2,2017-03-12 19:33:59,电脑到货了 游戏玩起来没延迟 看网络直播也可以 看高清视频电影蛮好的
t***9,2017-03-12 17:43:23,宝贝很好，物流也很快，性价比相当高
蜗***5,2017-03-12 14:12:15,东西挺好的，就是w10系统用习惯，鼠标垫无线无线鼠标，键盘膜电脑包都送了，很意外。
青***社,2017-03-12 13:26:24,东西可以，描述的也差不多，客服服务，有问题很乐意解决，我要做一个扣666666的咸鱼！
发***瓜,2017-03-12 12:21:46,不多说啥 买了后自己体会就知道了
龙***6,2017-03-12 11:50:29,运行速度很快，很适合大学生用。客服美美很热心！
双***图,2017-03-12 10:54:59,不错，孩子喜欢 好，善解人意
李***6,2017-03-11 23:44:27,商品质量很好。价格实惠。经济实惠。与店家描述相符合。质量、性能都很好的上等商品，值得再次光临购买。 好评。服务很好。客服认真、负责。绝对的全五星好评。
学***5,2017-03-11 21:58:07,电脑好卡，居然还是win7系统，用着不舒服，和描述的一点也不一样
今***0,2017-03-11 21:18:47,宝贝很好，客服物流都很棒
t***1,2017-03-11 20:25:56,买来用了一段时间，觉得不错值得买，现在才来评论。电脑不错很薄实用。
