l***2,2017-03-16 22:18:56,现在挺好用的 就怕用下去会卡死
b***1,2017-03-16 20:02:35,是正品，并且发货速度很快
a***恋,2017-03-15 15:42:35,总体还可以吧，也没怎么用，主要太小了，颜色也没想象中好看，深灰的，风扇时不时的响，偶尔也卡，主要是看上戴尔的售后才买的，但感觉这价格有点不值啊
h***h,2017-03-15 14:09:37,不错
l***q,2017-03-15 13:10:28,挺好的，电脑已经收到，还送了电脑贴膜
黑***g,2017-03-15 09:02:36,有点儿卡
卷***1,2017-03-14 23:14:13,电脑还可以，适合女孩子用，要特别感谢蓝陵王他很耐心给我给我介绍，回答我的问题，给他的服务5星好评
c***雅,2017-03-14 22:34:55,开机速度慢了点  还有要自己分盘
w***2,2017-03-14 16:02:41,一切都是完美的，就是不能连续关机开机，第二次就卡的不行，系统太慢了。好尴尬啊！
q***9,2017-03-11 12:59:15,机子相当不错，外观很漂亮很好看，用着手感也很好，而且很薄，容易外出随身携带，这个价位买到，还算可以。
你***c,2017-03-11 10:31:21,发货速度慢，超级慢！客服说送包鼠的。但是并没有随电脑一起发过来，要第二次才发过来。打印的发票也没有随电脑发过来。也说了是另外发过来。。。总的来说，就是觉得服务不够贴心，就不能一次性发过来，不要拖泥带水的么。不过，客服态度还是挺好的
t***0,2017-03-11 08:47:50,售后换货的服务太差了，换个货来回折腾了半个多月，而且换回来的比上一个毛病还多了一个。电脑卡，同样价格建议买Thinkpad！！而且建议在京东买！旺旺小圆妹很敬业、耐心的帮忙解决问题，点赞
t***0,2017-03-10 21:58:54,机器B面和C面偏黑，属于灰黑色，银色没有背光键盘，指纹解锁挺方便的，电脑性能一般，基础办公office之类的没问题
s***6,2017-03-10 21:45:06,速度可以
纺***心,2017-03-10 20:03:37,感觉用起来不是很流畅，其他还行吧
t***3,2017-03-09 21:49:03,开机有点慢，其他还好
阿***4,2017-03-09 18:31:09,开机有点慢，总体还可以吧，比较喜欢！
木***木,2017-03-09 14:47:31,开机特别慢。其他都好。
l***2,2017-03-09 11:05:34,收到电脑，外观不错，挺喜欢的。其他要等用过一段时间才能评价。发票和赠送的礼品不是跟电脑一起寄的，目前还没有收到
h***o,2017-03-09 07:13:04,开机速度不够快
